step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
97,7.567742456559226e-05,7.567742456559226e-05,0.002267874777317047,0.23655033111572266,0.04950874779585668,4.840569972991943,0.4482629597187042,0.720350444316864,1.0,0.0
98,7.5806929774385e-05,7.5806929774385e-05,0.002364995190873742,0.25707340240478516,0.0480862311774688,4.77806282043457,0.4999711215496063,0.7024898529052734,1.0,0.0
99,7.257296215125446e-05,7.257296215125446e-05,0.0024164263159036636,0.24253129959106445,0.04820391481807906,4.981947898864746,0.49433600902557373,0.7061024904251099,1.0,0.0
100,7.311479991592762e-05,7.311479991592762e-05,0.0024967954959720373,0.2451338768005371,0.04615119484491226,5.390929698944092,0.495402991771698,0.7033193707466125,1.0,0.0
101,7.039531303942146e-05,7.039531303942146e-05,0.0025227025616914034,0.24123430252075195,0.05034426868444353,4.960174083709717,0.507270097732544,0.7289698719978333,1.0,0.0
102,7.263009503491675e-05,7.263009503491675e-05,0.0026607769541442394,0.27222633361816406,0.053915851817853966,4.98500919342041,0.5089578032493591,0.7164652347564697,1.0,0.0
103,6.950510188617039e-05,6.950510188617039e-05,0.0026717442087829113,0.2534332275390625,0.050945866449103594,5.174283981323242,0.523682177066803,0.7221478819847107,1.0,0.0
104,7.093918807436737e-05,7.093918807436737e-05,0.002795398933812976,0.2498164176940918,0.05316060092130925,5.24964714050293,0.5295532941818237,0.7397329211235046,1.0,0.0
105,6.670433544068343e-05,6.670433544068343e-05,0.002648597350344062,0.23525190353393555,0.050825359546036175,5.2075934410095215,0.5148468017578125,0.7127249240875244,1.0,0.0
106,6.918339009821692e-05,6.918339009821692e-05,0.0028086062520742416,0.2566361427307129,0.053121495917352046,5.118038654327393,0.546305239200592,0.7195400595664978,1.0,0.0
107,6.708661336985984e-05,6.708661336985984e-05,0.002798913512378931,0.23702049255371094,0.05136285494145021,5.421467304229736,0.5309770703315735,0.7293053865432739,1.0,0.0
108,6.63924568694553e-05,6.63924568694553e-05,0.002987334504723549,0.21650362014770508,0.05554812252533958,5.509711742401123,0.5329837799072266,0.7127147912979126,1.0,0.0
109,6.600525157966108e-05,6.600525157966108e-05,0.003017811104655266,0.2220749855041504,0.05454232118035085,5.5347208976745605,0.549113392829895,0.705554723739624,1.0,0.0
110,6.36067698664546e-05,6.36067698664546e-05,0.002976453397423029,0.21032285690307617,0.053955650711201564,5.505092144012451,0.5465841889381409,0.7144821882247925,1.0,0.0
111,6.320311598166607e-05,6.320311598166607e-05,0.0030303241219371557,0.21003198623657227,0.05602859322328957,5.301731586456299,0.5604402422904968,0.7084502577781677,1.0,0.0
112,6.314460209839083e-05,6.314460209839083e-05,0.0031743727158755064,0.21059036254882812,0.05614149770072352,5.595625877380371,0.5692228674888611,0.7354236245155334,1.0,0.0
113,7.289929585658448e-05,7.289929585658448e-05,0.003091685473918915,0.29311418533325195,0.05435630244521317,5.647982120513916,0.559506893157959,0.737361490726471,1.0,0.0
114,6.276843000380926e-05,6.276843000380926e-05,0.0032348919194191694,0.21456289291381836,0.05592465726622642,5.687814712524414,0.5780991315841675,0.726356565952301,1.0,0.0
115,6.772812077065129e-05,6.772812077065129e-05,0.00320871127769351,0.26360654830932617,0.054622023050454604,5.696391582489014,0.5828962326049805,0.7394750714302063,1.0,0.0
116,6.277489380880943e-05,6.277489380880943e-05,0.0034077148884534836,0.2265324592590332,0.05828945399272145,5.8700456619262695,0.5813553929328918,0.7323815822601318,1.0,0.0
117,6.115502320223513e-05,6.115502320223513e-05,0.0035014315508306026,0.22077322006225586,0.05884368946967866,6.04242467880249,0.5822906494140625,0.710259735584259,1.0,0.0
118,5.957152053311497e-05,5.957152053311497e-05,0.003428537165746093,0.21066045761108398,0.05899363029332472,5.858131408691406,0.5808264017105103,0.7381008863449097,1.0,0.0
119,6.107915180164893e-05,6.107915180164893e-05,0.0036188261583447456,0.2342820167541504,0.059194866890155406,6.077730655670166,0.6048607230186462,0.7236443758010864,1.0,0.0
120,5.9909897461588245e-05,5.9909897461588245e-05,0.003612495493143797,0.21367311477661133,0.06019081500580059,6.067477703094482,0.5944008231163025,0.7342078685760498,1.0,0.0
121,5.8602393723853276e-05,5.8602393723853276e-05,0.00375165487639606,0.21118688583374023,0.05967254902011776,6.235672473907471,0.6169108748435974,0.7381852865219116,1.0,0.0
122,5.818512705721513e-05,5.818512705721513e-05,0.00375932059250772,0.22169065475463867,0.06091211736392044,6.081611633300781,0.6220189332962036,0.7164889574050903,1.0,0.0
123,6.037049892784088e-05,6.037049892784088e-05,0.0036761146038770676,0.20389890670776367,0.06055429161572201,6.206644535064697,0.5923916697502136,0.7072556018829346,1.0,0.0
124,5.621629374847446e-05,5.621629374847446e-05,0.003872993402183056,0.16608524322509766,0.06319565096918334,6.189694881439209,0.6159592270851135,0.7114628553390503,1.0,0.0
