step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
1763,231.30942766019018,3.4443800026216344e-05,462.613525390625,0.09436702728271484,0.06649707694206253,48.307186126708984,5.005446910858154,0.7240819931030273,1.0,0.01422671612911166
1764,14.197838586971367,3.9989810640259406e-05,28.390445709228516,0.11290836334228516,0.09078255508443434,49.80651092529297,5.244237422943115,0.7078083753585815,1.0,0.014480474397077977
1765,7.1954800619694375,3.570159403295449e-05,14.38578987121582,0.09891796112060547,0.053946105395275,49.55764389038086,5.1033148765563965,0.7098459601402283,1.0,0.014880944893690358
1766,68.31996383077482,3.410737978861126e-05,136.63436889648438,0.0934591293334961,0.030939339631941287,48.28731918334961,4.903650283813477,0.7260938286781311,1.0,0.015114920118565054
1767,0.7515160310576988,5.032234185760574e-05,1.4976372718811035,0.14510488510131836,0.0702126594712138,49.91758346557617,5.180777549743652,0.7108099460601807,1.0,0.014540670453969411
1768,12.313739887312398,3.4535643057171e-05,24.622116088867188,0.09510231018066406,0.039549179903231035,50.790863037109375,4.9011054039001465,0.7195019125938416,1.0,0.011814939127622532
1769,28.89187318458006,3.4756481351117755e-05,57.77819061279297,0.09582138061523438,0.0741263994630259,52.27058410644531,4.990071773529053,0.7262759804725647,1.0,0.01683122331071091
1770,22.966023551163193,3.142385084716425e-05,45.9267692565918,0.08533334732055664,0.0878442023982684,51.454071044921875,5.013002872467041,0.7247246503829956,1.0,0.014617605743555516
1771,155.22955908918541,4.483306569261826e-05,310.45404052734375,0.1271648406982422,0.052672020391109076,50.84697341918945,5.042003631591797,0.7417007088661194,1.0,0.01151304003045617
1772,8.054145510423947,3.633333744524405e-05,16.102771759033203,0.10060596466064453,0.036825191333800245,49.38393020629883,5.151162147521973,0.7069476246833801,1.0,0.01534834267934698
1773,26.96207546678715,4.0301385974373806e-05,53.91877746582031,0.11372709274291992,0.05472759398439386,50.525779724121094,4.839517593383789,0.7235569953918457,1.0,0.016766082404855883
1774,20.385792638483046,3.624831378474029e-05,40.765907287597656,0.1004023551940918,0.05578915801551787,49.62351608276367,5.0191731452941895,0.7106170654296875,1.0,0.015579398750572323
1775,50.64657481712689,3.373668929185468e-05,101.28765106201172,0.09269189834594727,0.07399601764657149,51.0630989074707,4.950623989105225,0.7209724187850952,1.0,0.016589491414835903
1776,27.257197004132966,3.31472559528139e-05,54.50865936279297,0.09096574783325195,0.0497387721287712,48.920326232910156,4.817758083343506,0.7157350182533264,1.0,0.02215886073564866
1777,11.789324441720478,3.277420134044693e-05,23.572982788085938,0.0899038314819336,0.07667286076873392,51.434146881103516,5.11260986328125,0.7130281329154968,1.0,0.01979776575279413
1778,153.72673633474082,3.949448621958906e-05,307.4480895996094,0.11092090606689453,0.051565917334739364,49.61719512939453,5.117978572845459,0.7393929958343506,1.0,0.015997687250706036
1779,25.136969987091582,3.802126550277197e-05,50.268646240234375,0.1062631607055664,0.06721885201232958,50.15121078491211,5.141561985015869,0.7176943421363831,1.0,0.01384887253225964
1780,80.07313605642915,3.8890988009917676e-05,160.14059448242188,0.10933446884155273,0.04379365793616419,49.807437896728516,5.005164623260498,0.7290065884590149,1.0,0.019267319137455774
1781,14.204010334690054,3.45438112966752e-05,28.40283203125,0.09532690048217773,0.06187998898010694,49.62704086303711,4.968760013580322,0.7086437344551086,1.0,0.014119886389105168
1782,1.3539775328923818,4.274218611967619e-05,2.7032344341278076,0.1214132308959961,0.06096075033656945,47.99137878417969,4.944719314575195,0.7022755146026611,1.0,0.009567561551091806
1783,73.41559593977104,4.47571899248114e-05,146.8257293701172,0.1251363754272461,0.022981386758880173,47.744144439697266,4.8847880363464355,0.73613440990448,1.0,0.014199624102796552
1784,6.813146808393049,4.071507019113209e-05,13.620903015136719,0.11285829544067383,0.05876459908960019,50.14448547363281,4.8408613204956055,0.7160236239433289,1.0,0.013044389212751742
1785,24.203352230351307,3.2030494770364425e-05,48.40153121948242,0.08738470077514648,0.07248902433171223,49.49553298950195,4.873229503631592,0.7286587357521057,1.0,0.01613748828027848
1786,217.04702220927265,4.44222268869956e-05,434.08868408203125,0.12555170059204102,0.06909131686910763,50.374717712402344,4.890227317810059,0.7381111979484558,1.0,0.016386347522824023
1787,6.1086421476420325,4.216239082894856e-05,12.211745262145996,0.11966991424560547,0.03534664314713831,49.992149353027344,4.888792514801025,0.7164455056190491,1.0,0.013534962126695242
1788,21.640267690382792,3.558953282046497e-05,43.274837493896484,0.09872245788574219,0.05964945551384382,51.793968200683594,4.925889492034912,0.7244229912757874,1.0,0.0154767440687901
1789,1.6469428529653398,6.322187070527253e-05,3.288642406463623,0.18557453155517578,0.07008453279527815,51.50459289550781,5.093897342681885,0.7117188572883606,1.0,0.013970544520255623
1790,27.260150912335376,3.484136075764205e-05,54.5150146484375,0.09604930877685547,0.04298471734803799,49.462364196777344,4.994537830352783,0.7172423005104065,1.0,0.011873248638181724
1791,130.29972313879833,3.678374768518994e-05,260.59417724609375,0.10192394256591797,0.05253178100850242,50.47705078125,4.9737548828125,0.7376382350921631,1.0,0.013612984157983309
1792,17.72543962496409,3.8312851281592386e-05,35.44584655761719,0.10654067993164062,0.06375773173306065,50.56590270996094,4.844375133514404,0.7312932014465332,1.0,0.015562060731610573
1793,19.26550259350502,3.397187852431221e-05,38.52552032470703,0.09284162521362305,0.08576373118629466,50.42992401123047,5.101975917816162,0.7128526568412781,1.0,0.016780143870756638
1794,24.26646717624076,3.396636143430067e-05,48.52785873413086,0.09325504302978516,0.03540495370837893,49.87636947631836,5.0462493896484375,0.7171633243560791,1.0,0.015459313010508484
1795,11.673672332643587,4.6105804909599604e-05,23.342151641845703,0.13301801681518555,0.05511398629143294,51.04154586791992,5.147200584411621,0.7309447526931763,1.0,0.014684526593558827
1796,18.08537672660282,4.6919705029908765e-05,36.1653938293457,0.13625097274780273,0.0891227369681502,49.537330627441406,5.071734428405762,0.7203716039657593,1.0,0.014941590879411826
1797,16.254106585040635,3.906722361459718e-05,32.50286102294922,0.10818147659301758,0.03503431919571476,49.18522262573242,5.037764072418213,0.7271586656570435,1.0,0.018354498310357244
1798,127.84281636139697,3.706122136960352e-05,255.6806640625,0.1021723747253418,0.06710584345148707,52.143802642822266,5.025117874145508,0.7244495153427124,1.0,0.012306948172509996
1799,139.78909313704767,3.4769093116107156e-05,279.5726318359375,0.09541702270507812,0.05979808228445682,50.59505844116211,5.151325702667236,0.7276201844215393,1.0,0.016995773555938412
1800,2.620303634770194,5.1276275867459744e-05,5.234987258911133,0.14551544189453125,0.06988173494731909,50.39754104614258,5.182862758636475,0.7213346362113953,1.0,0.014947720654055802
1801,4.317399205717625,3.909257556699663e-05,8.629456520080566,0.11027812957763672,0.061141070505088546,48.691993713378906,4.981500148773193,0.7207052707672119,1.0,0.015645452040666388
1802,241.66489518318636,4.075748225694572e-05,483.3239440917969,0.11534976959228516,0.06631621467245719,49.352386474609375,5.096490859985352,0.7392026782035828,1.0,0.02026164454732728
1803,38.27162371623843,3.469434148747388e-05,76.53789520263672,0.09561014175415039,0.07609212739068116,50.26580047607422,4.968739986419678,0.7193015813827515,1.0,0.01404859406217335
1804,211.52022281536898,3.4711240504855614e-05,423.0350036621094,0.09536552429199219,0.03670805413108491,50.49251937866211,4.824580669403076,0.7242751717567444,1.0,0.017425269655944365
1805,18.683197495090432,3.2210518262578664e-05,37.36115646362305,0.08762454986572266,0.0522776526928892,51.90477752685547,5.011195659637451,0.7150243520736694,1.0,0.015244815663871319
1806,10.068332396812908,3.9365042172012003e-05,20.131214141845703,0.11022424697875977,0.045109571460144604,50.08463668823242,4.98600435256958,0.7185462713241577,1.0,0.018562825254689715
1807,5.390087709513337,4.0563505918331464e-05,10.77466106414795,0.11451148986816406,0.060384223662945935,51.00566864013672,5.134582042694092,0.7136203050613403,1.0,0.017984093270909562
1808,34.70591104550598,3.506344122587429e-05,69.4065170288086,0.09669971466064453,0.029646974979147256,49.31126022338867,5.086304664611816,0.7297589182853699,1.0,0.014567604179503993
1809,24.892762898718072,3.541588696753727e-05,49.780025482177734,0.09792709350585938,0.05747663629762645,51.08320236206055,4.876743316650391,0.7160888314247131,1.0,0.016265336648019477
1810,26.004522742932487,4.431744647277287e-05,52.0034294128418,0.12599897384643555,0.07348214051128288,49.270957946777344,5.192807674407959,0.7312069535255432,1.0,0.017258216830935914
1811,1.7362528950084737,4.1693832426436154e-05,3.4670028686523438,0.1179966926574707,0.09280893761842712,49.3505973815918,4.909402370452881,0.7093836069107056,1.0,0.013698976599994089
1812,5.2429743189434355,3.883676368909844e-05,10.480512619018555,0.10928869247436523,0.06534944026886924,49.51553726196289,5.314610481262207,0.703080415725708,1.0,0.012527659874726125
1813,378.130591601238,3.584577924746307e-05,756.255615234375,0.09977531433105469,0.06132011131504411,50.3873405456543,5.107868671417236,0.7298938632011414,1.0,0.01626759175580093
1814,2.466950117593773,3.6430528529586296e-05,4.928671836853027,0.10086441040039062,0.04960154682820406,50.063255310058594,5.127562999725342,0.7003149390220642,1.0,0.011683668785982993
1815,23.20363973592754,3.672739836592621e-05,46.40211486816406,0.10153818130493164,0.06549457157167815,50.755313873291016,4.9743146896362305,0.7126474976539612,1.0,0.014487192554511646
1816,50.36374517227709,3.808178193766477e-05,100.7218246459961,0.10727357864379883,0.057790378385491614,49.4200439453125,4.951822280883789,0.7210298776626587,1.0,0.017921112974170463
1817,19.31219437976645,3.241656625152891e-05,38.618900299072266,0.08830642700195312,0.05215646057404877,50.656822204589844,5.108047008514404,0.711094319820404,1.0,0.015518868274072312
1818,22.343091337299548,3.85135045428294e-05,44.680572509765625,0.1086578369140625,0.05531407363396079,50.66798782348633,5.025271892547607,0.7315914630889893,1.0,0.0197071401537154
1819,10.468952713276654,3.8322967871301466e-05,20.93246841430664,0.10550546646118164,0.07805684917872036,50.86827087402344,5.118049144744873,0.7264334559440613,1.0,0.015898127472921346
1820,113.25774426361787,3.819842132748213e-05,226.51010131835938,0.10797691345214844,0.02576564829548378,50.92940139770508,4.854345798492432,0.7289432287216187,1.0,0.017073058138470584
1821,25.441587899398755,3.319518337546272e-05,50.87767028808594,0.09120559692382812,0.10771506950280063,49.689369201660156,5.014461994171143,0.7163726687431335,1.0,0.013318265180235633
1822,20.074644668544693,4.64448752394422e-05,40.14377975463867,0.13465213775634766,0.028055916964642158,48.998958587646484,5.09345006942749,0.7394130825996399,1.0,0.021566941071948138
1823,4.010153151357507,5.331217121132339e-05,8.014808654785156,0.15070867538452148,0.055586880584601595,50.81278610229492,5.003810405731201,0.7129348516464233,1.0,0.016571555434607022
1824,11.666689084362321,3.769177393033004e-05,23.328136444091797,0.1049032211303711,0.04833666886888688,50.161865234375,5.008347034454346,0.6969350576400757,1.0,0.013889694314598265
1825,18.48187721717247,3.260011860375645e-05,36.95804977416992,0.08898639678955078,0.030954112970743575,51.02682876586914,5.002993106842041,0.7235931754112244,1.0,0.01840974236783504
1826,47.80437236507227,3.727962997714541e-05,95.60295104980469,0.10428953170776367,0.05389017791040951,47.92524337768555,4.924166679382324,0.7389804124832153,1.0,0.02117787600516935
1827,19.82818003134962,3.3786019047543116e-05,39.651065826416016,0.0930323600769043,0.07915542353520433,49.54767990112305,5.098184585571289,0.7193298935890198,1.0,0.01481833291043103
1828,35.395016170999604,3.995858934706525e-05,70.78477478027344,0.11263799667358398,0.0754787551904279,49.51036071777344,5.072807312011719,0.7267125844955444,1.0,0.018635218803246343
1829,132.79306643839254,3.87326467817914e-05,265.58050537109375,0.10869884490966797,0.04914907456715634,50.03271484375,4.959568023681641,0.734002411365509,1.0,0.020620485631082704
1830,2.5286361350623707,4.3381139804144454e-05,5.051392078399658,0.12308740615844727,0.04991396618941879,50.25055694580078,4.925451278686523,0.7106727361679077,1.0,0.01576827111758268
1831,39.48685592578715,3.262798292366463e-05,78.96831512451172,0.0890798568725586,0.06329135132654429,49.133399963378906,4.985218048095703,0.71068274974823,1.0,0.015447005734113804
