snr_db,init_error,method,mc_idx,seed,ber,rmse_tau_init,rmse_tau_final,improvement,success_rate
-5,0.2,proposed,5,5970,0.3198486566543579,0.19654658468023747,0.10819763374901067,1.816551598110892,0.6640625
-5,0.2,adjoint_slice,5,5970,0.3274068236351013,0.19654658468023747,0.19654658468023747,0.9999999994912148,0.3984375
-5,0.2,proposed,6,6970,0.32232463359832764,0.18154605011589417,0.10260757974765078,1.769323965982331,0.6796875
-5,0.2,adjoint_slice,6,6970,0.3270935118198395,0.18154605011589417,0.18154605011589417,0.9999999994491755,0.43359375
-5,0.2,proposed,7,7970,0.3176106810569763,0.2032956171205966,0.10798952440702109,1.8825494236469118,0.6640625
-5,0.2,adjoint_slice,7,7970,0.32587486505508423,0.2032956171205966,0.2032956171205966,0.9999999995081055,0.40234375
-5,0.2,proposed,8,8970,0.3189290463924408,0.2049374897192471,0.12096031397568821,1.6942539483736134,0.5859375
-5,0.2,adjoint_slice,8,8970,0.32576295733451843,0.2049374897192471,0.2049374897192471,0.9999999995120463,0.34765625
-5,0.2,proposed,9,9970,0.31738078594207764,0.18494955614513806,0.10943752126459935,1.690001325312958,0.65625
-5,0.2,adjoint_slice,9,9970,0.3226765990257263,0.18494955614513806,0.18494955614513806,0.999999999459312,0.37109375
-5,0.3,proposed,0,980,0.32900798320770264,0.2900956801559994,0.14814340811927498,1.9582084929935812,0.578125
-5,0.3,adjoint_slice,0,980,0.3465210199356079,0.2900956801559994,0.2900956801559994,0.9999999996552861,0.234375
-5,0.3,proposed,1,1980,0.32206830382347107,0.30700365678166375,0.1692427493612963,1.813984101291569,0.5859375
-5,0.3,adjoint_slice,1,1980,0.34149986505508423,0.30700365678166375,0.30700365678166375,0.999999999674271,0.22265625
-5,0.3,proposed,2,2980,0.3232625424861908,0.28625967001370084,0.14358708772094983,1.993631003719922,0.546875
-5,0.3,adjoint_slice,2,2980,0.3412882685661316,0.28625967001370084,0.28625967001370084,0.9999999996506668,0.30078125
-5,0.3,proposed,3,3980,0.3202250301837921,0.27462022956763044,0.14129593078172575,1.9435820115549267,0.5703125
-5,0.3,adjoint_slice,3,3980,0.3361409604549408,0.27462022956763044,0.27462022956763044,0.9999999996358607,0.2890625
-5,0.3,proposed,4,4980,0.3221801817417145,0.2931553835699527,0.1542416433351887,1.9006240924367135,0.56640625
-5,0.3,adjoint_slice,4,4980,0.34045207500457764,0.2931553835699527,0.2931553835699527,0.999999999658884,0.27734375
-5,0.3,proposed,5,5980,0.33564862608909607,0.3042377667782615,0.16785088348001898,1.8125479013830943,0.51953125
-5,0.3,adjoint_slice,5,5980,0.3545796871185303,0.3042377667782615,0.3042377667782615,0.9999999996713097,0.26953125
-5,0.3,proposed,6,6980,0.3218485713005066,0.31776492078599233,0.16867723268778234,1.8838637291719236,0.5625
-5,0.3,adjoint_slice,6,6980,0.3444254696369171,0.31776492078599233,0.31776492078599233,0.999999999685302,0.23828125
-5,0.3,proposed,7,7980,0.3244974911212921,0.2985251259244578,0.16135351686920585,1.8501308898115372,0.546875
-5,0.3,adjoint_slice,7,7980,0.3433024287223816,0.2985251259244578,0.2985251259244578,0.9999999996650198,0.34375
